reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a8f21c33-0261-416f-ab15-1cf9652c1ccf,Evan Kevin Teneza,https://play-lh.googleusercontent.com/a-/ALV-UjWmi1u0iLZOqOYdY73u9J9z4C4IpdiFok53MNngY4gAaA,Roadrunner will always be the better app.,1,0,v4.2411.3,2024-03-19 02:45:40,,,v4.2411.3
f7306d10-38fe-4b03-876b-d17e8caa6aa7,Shakil ahmed Rabbi,https://play-lh.googleusercontent.com/a/ACg8ocKXILwr5PpLIY4DgQ1C1WLWzea2Tp4USb48KMBH5mYB=mo,Nice rider app,5,0,v4.2411.3,2024-03-19 01:54:45,,,v4.2411.3
a2bbb84f-bfc3-4582-9a5b-b31b4a0e5f6a,Dan Luis Berwinson Vicente Aquino,https://play-lh.googleusercontent.com/a-/ALV-UjVWbdhuBq122Bawq15Jfa1XM5ovBjPbZC4BDuRgNBg9sQ,LOW INCOME AND NO BENEFITS FOR THE RIDER,1,0,,2024-03-19 01:53:54,,,
89b92555-35d9-48eb-afcc-a1e8e74cb641,Hamza Ali,https://play-lh.googleusercontent.com/a/ACg8ocIUQwUg_vk4kA9YGqY5GLHcr6L7fHmasjKI9tZfK-1C=mo,App q nahi chal Raha hai,1,0,v4.2411.3,2024-03-19 01:20:46,,,v4.2411.3
5d89962c-276b-4bad-8601-fc8a4b05cea5,My name is Md Roni Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjW0fTJ6q1wAawF4yewq8MtXFHQu-4jJaS-bcp-rC6ku3WM,Totally bad update 😐,1,0,v4.2411.3,2024-03-19 01:17:17,,,v4.2411.3
136b895f-b4d9-445e-8fcf-21c91cc769da,James Abaya,https://play-lh.googleusercontent.com/a-/ALV-UjVfzmHh6_SnAnUoNQqgSDhtNKEQroVcYfJvBt5I46v9hg,Cannot install this app.,1,0,,2024-03-19 01:08:41,,,
0573bfb2-f34a-49fd-84f4-da651f08e882,PenToniX,https://play-lh.googleusercontent.com/a/ACg8ocIYgMkNeMzS7Dysd0jVCExLSwKzZGln-RJGMXBDd3NT=mo,re-center map not function after settle the order . need force close and reopen the apps . quiet dangerous for rider while riding . not very friendly user !,1,1,v4.2411.3,2024-03-19 00:36:59,,,v4.2411.3
a8e3d9e0-24fb-4025-8d45-4da0865ecf41,Rico Cifra,https://play-lh.googleusercontent.com/a-/ALV-UjW8zps4yE70ut6ZViZmpBoiKhCzH-c1_2UPxnqjwnrbECU,Low fare,1,0,v4.2411.3,2024-03-18 23:51:33,,,v4.2411.3
a0c035df-3f8a-4685-ba79-5869ebc08408,Rasel,https://play-lh.googleusercontent.com/a/ACg8ocIU8TSNBe0nmXUpjlE5gfxXBLTs_2qM_uIiRVNmGdO8=mo,"The latest update UI is Awesome & Light. Apps now loading faster than before. But i face several bugs, such as i can't give restaurant negative review. 'Vendor Click Soon' or any other option just doesn’t work. App Crushed. Hope you guys fix it ASAP.",5,0,v4.2411.3,2024-03-18 19:10:02,,,v4.2411.3
b2251eb1-9f35-480f-b713-d2d70af40a97,Sadia Akter,https://play-lh.googleusercontent.com/a/ACg8ocLEdX8oxUcDzXXspjE0nhhQwZPcXo1CLjbp_ECwBvcn=mo,good,5,0,v4.2411.3,2024-03-18 17:31:25,,,v4.2411.3
5690088b-f882-4fd7-bb6c-56ec94cf602e,Javed Zee,https://play-lh.googleusercontent.com/a-/ALV-UjX_JxXIGMGL4emhIwepw8eNRg9Xfh8GGWAidsn3xWzYLg,great,5,0,v4.2411.3,2024-03-18 16:57:24,,,v4.2411.3
2df4ed4d-9ec3-44e3-8efe-4f7291d169d4,Sungit,https://play-lh.googleusercontent.com/a-/ALV-UjV6OhU44D6SbZHD6EbpoUbOBegced_IJOzFj7Q2KSu4A7k,Yung nag download ka netong app para may pagkakitaan ka pero dika pa nakakapag simula rejected na kaagad application mo tama lang na lowratings etong app,1,0,v4.2409.2,2024-03-18 16:45:40,,,v4.2409.2
050bd299-a92f-4443-8dc8-fd8e47a484e9,Chayon Mandel,https://play-lh.googleusercontent.com/a-/ALV-UjWZGvXZmtCU7eAHV4AJCOgX6mOBoNkt7NogShR_34dTLG4,good,5,0,v4.2411.3,2024-03-18 16:38:49,,,v4.2411.3
